1750,(114),Borrowed,1750,Returned
,(p. 93),,,
April 19,J.8.50,Hutchisons Ethicks Eng. on,June 4,Hutchisons Ethicks Eng.
,,Mr Jo. Youngs order by Robert Grant,,
May 11,J.5.1,Rollins ancient Hist. Vol 11<sup>th</sup> p<sup>t</sup> 1<sup>st</sup> on,May 21,Rollins ancient Hist. V. 11<sup>th</sup> p<sup>t</sup>
,,Mr Jo Young's order by Rob. Grant,,
21,K.6.12,Religious Philosopher Vol 1<sup>st</sup> on M<sup>r</sup>,June 4,Religious philos<sup>r</sup> V. 1<sup>st</sup>
,,Rymers order by Rob. Grant,,
Nov<sup>r</sup> 7,K.7.42,Norris on the Immortality of the Soul,Nov 23,Norris on þe Immort. of þe Soul
,J.3.12,Clarks Hom. Iliad Vol. 2<sup>d</sup> on M<sup>r</sup>,Decr 4,Clarks Hom. Iliad V. 2<sup>d</sup>
,,D. Youngs order by Rob. Grant,,
23,K.5.30,Martyns Virg. Georgicks Lat Eng,Decr 29,Martyn's Virg. Georgicks
,J.6.5,preceptor Vol 1<sup>st</sup> & 2<sup>d</sup> on Mr Rymers,Decr 29,Preceptor V. 1 & 2<sup>d</sup>
,,order by Rob. Grant,,
Decr 4,A.4.21,Abercrombies Scots Warriors Vol 1<sup>st</sup> on,Jan. 15,Abercrombies Scots Warriors <sup>V. 1st</sup>
,,Mr D. Youngs order by Rob. Grant,,
29,J.6.19,Ellis Voyage to Hudsons bay on M<sup>r</sup>,Jan. 9,Ellis' Voayge
,,D. Youngs order by Robert Grant,,
1751,,,,
Jan. 15,E.7.54,Malebranches Search after truth 2 V<sup>s</sup>,feb. 7,Malebranche 2 V<sup>s</sup>
,J.5.22,Derhams Astrotheology,Jan. 29,Derhams Astrotheology
,A.5.,Addisons Works Vol 1<sup>st</sup> on M<sup>r</sup>,Jan. 29,Addisons Works V. 1<sup>st</sup>
,,D. Youngs order by Rob. Grant,(p. 156),
1750,p. 105,,,
Apr 20,K.5.29,Patricks Terence Vol 2<sup>d</sup> on M<sup>r</sup>,May 12,Patricks Terence V. 2<sup>d</sup>
,,Rymers order by John Ramsay,,
26,K.5.18,Dialogues on Education Vol. 2<sup>d</sup> on,June 5,Dialogues on Education V 2<sup>d</sup>
,,Mr Gregories order by John Ramsay,,
May 21,K.5.24,Watts Logick,June 5,Watts Logick
,J.7.7,Oriental Tales 2 Voll<sup>s</sup> on M<sup>r</sup>,June 5,Oriental Tales 2 V<sup>s</sup>
,,Rymers order by John Ramsay,,
Octr 17,K.5.25,Watts Improvemt of þe Mind,Nov 22,Watts Improve<sup>t</sup> of þe Mind
,J.5.2,Rollins belles Lettres Vol 3<sup>d</sup> on M<sup>r</sup>,Nov 21,Rollins belles Lett. V 3<sup>d</sup>
,,Jo Youngs order by John Ramsay,,
Nov 21,J.7.9,Bragge on þe Regulations of þe passions,Decr 8,Bragge on the passions
,K.5.28,Plinies Letters Eng. Vol 1<sup>st</sup>,Decr 3,Plinie's Letters V. 1<sup>st</sup>
,J.6.1,pamphlets Vol 6<sup>th</sup> on M<sup>r</sup>,Decr 3,Pamphlets V. 6<sup>th</sup>
,,Gregories order by John Ramsay,,
Decr 3,E.6.39,Hutchison on þe passions,Jan. 12,Hutchison on þe passions
,J.5.2,Rollins belles Lettres V. 4<sup>th</sup> on M<sup>r</sup>,Decr 11,Rollins belles Let. V. 4<sup>th</sup>
,,Jo Youngs order by John Ramsay,,
11,J.4.7,Ray on the Wisdom of God on,Jan. 12,Ray on þe Wisdom of God
,,Mr Jo Youngs order by John Ramsay,,
1751,,,,
Jan. 22,K.7.15,Watts on the passions on Mr Gre-,Mar 28,Watts on þe passions
,,gories order by John Ramsay,,
,,,p. 153,
,,,,
