1751,162,Borrowed,1751,Returned
,(p 128),,,
Mar 30,K.7.15,Watts on the passions,Apr. 16,Watts on þe Passions
,J.6.,Female Spectator Vol 2<sup>d</sup> on M<sup>r</sup>,Apr 13,Female Spectator V. 2<sup>d</sup>
,,Wilson's order by Tho. Marshall,,
Apr 13,A.3.,Popes Hom. Iliad Vol 1 & 2<sup>d</sup> on,May 17,Pope's Hom. Iliad V. 1 & 2<sup>d</sup>
,,Mr Wilsons order by Tho. Marshall,,
15,A.3.,Popes Hom. Iliad Vol 3 & 4<sup>th</sup> on,May 17,Pope's Hom. Iliad V. 3 & 4<sup>th</sup>
,,the above order by Tho. Marshall.,,
May 18,J.6.3,Female Spectator Vol. 4<sup>th</sup> on M<sup>r</sup>,May 28,Female Spectator V. 4<sup>th</sup>
,,Wilsons order by Tho. Marshall,,
1731,p. 159,Prinll Murison,,
Decr 21,J.6.16,Burlamaquis principles of Nat. Law,Jan. 4,Burlamaqui's principles of N. L.
1752,,,,
Jan. 4,K.4.14,Universal History V. 7<sup>th</sup>,jan. 15,Univers. Hist. V. 7<sup>th</sup>
15,K.4.14,Universal Hist. V. 13<sup>th</sup>,Jan 22,Universal Hist. V. 13<sup>th</sup>
22,A.3.37,Life of Sr Is. Newtown.,Jan. 31,Life of Sr<sup>r</sup> Is. Newton
,K.4.14,Universal Hist. V. 11<sup>th</sup> & 12<sup>th</sup>,Jan. 31,Univers. Hist. V. 11<sup>th</sup> & 12<sup>th</sup>
24,K.3.25,Pamphlets V. 14<sup>th</sup>,Jan. 31,pamphlets V. 14<sup>th</sup>
31,L.4.6,Middletons free Enquiry,Feb. 20,Middletons free Enquiry
Feb. 12,L.5.,Ramsays principle of Nat. and R. Religion,Apr 1,Ramsays principles 2<sup>vs</sup>
,,C 2 <sup>vs</sup>,,
20,K.4.14,"Univers. History V. 14, 15, & 16",Apr 25,"Univers. Hist. V. 14, 15, & 16"
Apr 25,K.4.14,Univers. Hist. V. 17 & 18<sup>th</sup>,June 22,Univers. Hist. V 17 & 18
,C.5.15,Dallaeus de usu Patrum,June 22,Dallaeus de Usu Patrum
June 23,K.4.4,Universal Hist. V. 19<sup>th</sup> & 20<sup>th</sup>,July 15,Univers. Hist. V. 19 & 20
July 15,K.3.25,Pamphlets V. 11<sup>th</sup>,Augt 3,pamphlets V. 12<sup>th</sup>
,J.2.,Middletones Life of Cicero V. 1<sup>st</sup> & 2<sup>d</sup>,July 22,Middletons Life of Cicero 2<sup>vs</sup>
,J.3,Hooks Rom. Hist. V. 1 & 2<sup>d</sup>,July 24,Hoos Rom. Hist. V. 1 & 2<sup>d</sup>
1752,p. 154,,,
Feb. 28,K.8.15,Herveys Meditations 2 <sup>vs</sup>,Apr 22,Herveys Meditations 2<sup>vs</sup>
,E.6.58,Tillys Sermons on pr Muri,Mar 23,Tilly's Sermons
,,sons order by George Swan,,
Apr 10,E.6.3,Miscellanies Vol 1<sup>st</sup> on prin<sup>l</sup>,Apr 23,Miscellanies V. 1<sup>st</sup>
,,Murisons order by George Swan,,
1752,p. 161,Mr Wilson,,
May 20,K.3.25,pamphlets V. 12<sup>th</sup>,May 23,pamphlets V. 12<sup>th</sup>
,K.8.24,Life of peter Wilkins V. 1<sup>st</sup> & 2<sup>d</sup>,July 8,Life of peter Wilkins 2<sup>vs</sup>
,K.8.28,Life of Harriot Stuart 2<sup>vs</sup>,July 8,Life of Harriot Stuart 2<sup>vs</sup>
June 10,A.3.9,"popes Hom. Odyssee V. 1 & 2<sup>d</sup>, 3, 4, & 5<sup>th</sup>",July 7,"popes hom. Odyss V. 1, 2, & 3, 4 & 5<sup>th</sup>"
,A.5.4,Barnesii Homer Odyssea Gr Lat,July 7,Barnesii Hom. Odyss.
,J.3.17,Clarks Hom. Odyssiae Gr Lat,Octr 13,Clark's Hom. Odyss. Gr Lat.
,L.4.8,Demosth Orat. Gr Lat V. 3 p Taylor,July 7,Demosth. Orat. V. 3<sup>d</sup>
,J.3.29,Acta Lipsiae 1750,July 7,Acta Lipsiae 1750
,,,,
