1750,136,Borrowed,1750,Returned
,,p. 107,,
Nov<sup>r</sup> 22,K.5.25,Watts Improvet of the Mind on,Decr 11,Watts Improve<sup>t</sup> of þe Mind
,,Mr Gregories order by Dav. Russell.,,
Decr 1,J.1.8,Locks Works Vol 1<sup>st</sup> on M<sup>r</sup>,Jan. 16,Locks Wors Vol. 1<sup>st</sup>
,,D Young's order by Dav. Russell.,,
3,J.1.16,Wallisii Operum Vol. 1<sup>mum</sup> on M<sup>r</sup>,Decr 25,Wallisii Op<sup>m</sup>. V. 1<sup>mum</sup>
,,Gregories order by Dav. Russell.,,
25,K.6.12,Religious Philosopher V. 1 & 2<sup>d</sup>,Jan 31,Religious philos<sup>r</sup> V. 1 & 2<sup>d</sup>
,E.6.12,Swifts Works Vol 2<sup>d</sup> on M<sup>r</sup>,Jan. 14,Swifts Works Vol 2<sup>d</sup>
,,Rymers order by Dav. Russell.,,
1751,,,,
Jan. 14,E.6.12,"Swifts Miscellanies Vol. 1<sup>st</sup>, 3<sup>d</sup> & 4<sup>th</sup>",Jan. 24,"Swifts Miscellanies V. 1, 3. 4<sup>th</sup>"
,,on Mr Rymers order by Dav. Russell.,,
24,J.,Derhams physicotheology,feb. 12,Derhams physicotheology
,K.,Tom Jones Vol 3<sup>d</sup> & 4<sup>th</sup> on,feb. 7,Tom Jones Vol 3 & 4<sup>th</sup>
,,Mr Gregories order by Dav. Russell.,,
feb. 7,E.7.54,Malebranches Search after truth 2 V<sup>s</sup>,Mar 12,Malebranche's Search 2<sup>Vs</sup>
,,on Mr Gregory's order by Dav. Russell.,,
27,K.3.24,Pamphlets Vol. 3<sup>d</sup> on M<sup>r</sup>,Apr 6,pamphlets V. 3<sup>d</sup>
,,Gregories order by Dav. Russell.,,
Mar 22,J.5.8,Thomsons Works V. 1<sup>st</sup> & 2<sup>d</sup> on,Apr. 6,Thomsons WOrks V 1 & 2<sup>d</sup>
,,Mr Gregories order by Dav. Russell.,,
30,J.5.1,Pamphlets Vol 1<sup>st</sup> on M<sup>r</sup>,Apr. 6,Pamphlets V. 1<sup>st</sup>
,,Gregories order by David Russel,,
Apr 15,E.6.85,Henry on a Religious Life &c,May 7,Henry on a religious Life &c
,E.6.43,Bradley on planting and Gardening,May 7,Bradley on planting & Gardening
,A.3.12,Sidneys Arcadia on Mr Rymers,May 7,Sidney's Arcadia
,,order by Dav. Russell.,,
1752,p. 132,,,
Mar. 16,J.4.18,Clark on þe Divine Attributes on prin,Mar 31,Clark on þe div. Attributes
,,Murisons order by Ga. Lyon,,
24,L.6.13,Tindals Christianity as old as þe Creation,Apr 25,Tindals Christianity as old as &c
,L.6.14,Conybeare agt Tindal on profr,Mar 31,Conybeare ag<sup>t</sup> Tindal
,,Shaw's order by Ga. Lyon,,
31,L.6.15,Leland agt Tindal 2<sup>vs</sup> on prof,Apr 23,Leland agt Tindal 2<sup>vs</sup>
,,Shaws order by Ga: Lyon,,
Decr 9,L.6.16,Moral philosopher 3<sup>vs</sup>,Apr 19,Moral philos<sup>r</sup> 3<sup>vs</sup>
,J.5.30,Chandler agt þe Ml philosr on prin,Decr 22,Chandler ag<sup>t</sup> þe M. philos<sup>r</sup>
,,Murisons order by Ga. Lyon,,
22,L.6.15,Lelands answer to Tindal V. 2<sup>d</sup> on,Jan. 9,Lelands Ans<sup>r</sup> to Tindal V. 2<sup>d</sup>
,,profr Shaws order by Ga. Lyon,,
1753,,,,
Jan. 9,K.3.,Popes Essay on Man and Critm,feb 6,popes Essay on Man & Crit<sup>m</sup>
,K.,Rollins Rom. Hist. V. 9 & 10<sup>th</sup> on,Jan. 22,Rollins Rom Hist. V 9 & 10<sup>th</sup>
,,pr. Shaws order by Ga. Lyon,,
,,,,
