1751,172,Borrowed,1751,Returned
M<sup>r</sup> Gregory,p. 118,,,
Nov. 9,A.6.44,"Rapins Hist. of Engld V. 4<sup>th</sup>, 8<sup>th</sup>, 9<sup>th</sup> & 10<sup>th</sup>",Decr 12,"Rapin's Hist. 4, 8, 9 & 10<sup>th</sup>"
Decr 13,A.6.44,"Rapins Hist. of Engd V. 13, 14, & 15<sup>th</sup>",Jan.,"Rapins Hist. V 13, 14, & 15<sup>th</sup>"
,K.8.13,"Tom Jones V. 1, 2, & 3<sup>d</sup>",Jan 22,"Tom Jones V. 1, 2, & 3<sup>d</sup>"
,L.4.11,Simsons Loci plani,,
1752,L.4.,Bissets Fortification,Jan. 24,Bissets Fortification
Jan. 22,A.6.44,Rapins Hist. of Engd V. 11<sup>th</sup>,Mar 9,Rapin's Hist. V. 11<sup>th</sup>
,J.5.2,Rollins belles Lettres V. 3<sup>d</sup> & 4<sup>th</sup>,Feb. 19,Rollins belles Lett. V. 3 & 4<sup>th</sup>
Feb. 19,J.5.2,Rollins belles Lettres V. 1 & 2<sup>d</sup>,Mar 9,Rollins belles Lett. V 1 & 2<sup>d</sup>
,J.2.13,Popes Works V. 2<sup>d</sup>,Mar 9,popes Works V 2<sup>d</sup>
Mar 9,A.6.44,Rapins Hist. of Eng<sup>d</sup> V. 12<sup>th</sup>,May 16,Rapins Hist. V. 12<sup>th</sup>
,J.3.6,Mrs Barbers Poems,May 16,M<sup>rs</sup> Barbers poems
,K.4.14,Universal History V. 12<sup>th</sup>,May 16,Universal Hist. V. 12<sup>th</sup>
July 27,K.,Peregrine pickle 4<sup>vs</sup> to J.G.,Octr 4,Peregrine pickle 4.<sup>vs</sup>
,Octr 28,Le Siecle de Louis 14<sup>c</sup>,Feb 6,Le Siecle de Louis 14<sup>c</sup>
Apr. 2,L.,Duffs Hist. of Scotland V. 1<sup>st</sup>,May 7,Duff's Hist. of Scotland V. 1<sup>st</sup>
13,K.7.26,Pamphlets Vol 13<sup>th</sup>,May 7,Pamphlets V 13<sup>th</sup>
1752,p. 155,,,
Feb. 18,A.1.,Ciceronis Opera V. 1<sup>mium</sup>,Mar 28,Ciceronis Op. V. 1<sup>mium</sup>
,J.2.14,Middletons Life of Cicero V. 1<sup>st</sup>,May 13,Middletons Life of Cicero V. 1<sup>st</sup>
,,Mr Rymers order by Gri. Ferguson,,
Mar 13,J.2.14,Middletons Life of Cicero V. 2<sup>d</sup> on,Mar 16,Middletons Life of Cicero V. 2<sup>d</sup>
,,the above order by Gri Ferguson,,
13,J.4.,Boyles Lectures V. 2<sup>d</sup> & 4<sup>th</sup>,Apr 22,Boyles Lect. V. 2<sup>d</sup> & 4<sup>th</sup>
,,on Mr Rymers order by Griff. Ferguson,,
20,E.6.59,Hutchison on þe passions on Mr Jo,Mar 28,Hutchison on þe passions
,,Youngs order by Griff. Ferguson,,
31,K.4.7,King on the Origin of Evil on M<sup>r</sup>,May 16,King on þe Origin of Evil
,,Gregorie's order by Griff. Ferguson,,
Apr 10,J.8.50,Hutchisons Ethicks Eng. on M<sup>r</sup>,May 16,Hutchison Ethicks Eng
,,Gregories order by Griff. Ferguson,,
Nov<sup>r</sup> 4,J.2.15,puffendorfs Law of Nature and Nations,Decr 9,puffendorf's Law of Nat. & N<sup>s</sup>
,J.4.3,Gibbs Short writing,Decr 7,Gibbs Short-writing
,K.5.24,Watts Logick on Mr Rymers order,Nov<sup>r</sup> 16,Watts Logick
,,by Griff. Ferguson,,
15,A.6.45,Hamiltons Accot of the E. Indies 2<sup>vs</sup> on,Decr 9,Hamiltons Acc<sup>t</sup> of þe E. Indies 2<sup>vs</sup>
,,Mr D. Youngs order by Griff. Ferguson,1753,
Decr 9,J.7.10,Hale on þe Knowledge of God and Ourselves,Jan. 22,Hale on þe Knowledge of God &.
,J.5.21,Derhams Physicotheology on M<sup>r</sup>,Jan 18,Derhams Physicotheology
,,Gregories order by Griff. Ferguson,,
,,,,
